1.300781250000000000e+00,2.858680090866982937e-04
3.902343750000000000e+00,6.632509757764637470e-04
6.503906250000000000e+00,8.827210403978824615e-04
9.105468750000000000e+00,1.167846494354307652e-03
1.170703125000000000e+01,1.536021591164171696e-03
1.430859375000000000e+01,2.008584560826420784e-03
1.691015625000000000e+01,2.611530246213078499e-03
1.951171875000000000e+01,3.376309992745518684e-03
2.211328125000000000e+01,4.340713378041982651e-03
2.471484375000000000e+01,5.549833644181489944e-03
2.731640625000000000e+01,7.057104725390672684e-03
2.991796875000000000e+01,8.925404399633407593e-03
3.251953125000000000e+01,1.122820284217596054e-02
3.512109375000000000e+01,1.405073422938585281e-02
3.772265625000000000e+01,1.749118044972419739e-02
4.032421875000000000e+01,2.166180312633514404e-02
4.292578125000000000e+01,2.669002860784530640e-02
4.552734375000000000e+01,3.271939232945442200e-02
4.812890625000000000e+01,3.991034254431724548e-02
5.073046875000000000e+01,4.844079539179801941e-02
5.333203125000000000e+01,5.850767716765403748e-02
5.593359375000000000e+01,7.032071799039840698e-02
5.853515625000000000e+01,8.411309868097305298e-02
6.113671875000000000e+01,1.001343131065368652e-01
6.373828125000000000e+01,1.186427101492881775e-01
6.633984375000000000e+01,1.399144828319549561e-01
6.894140625000000000e+01,1.642348766326904297e-01
7.154296875000000000e+01,1.918963044881820679e-01
7.414453125000000000e+01,2.231942266225814819e-01
7.674609375000000000e+01,2.584226429462432861e-01
7.934765625000000000e+01,2.978689372539520264e-01
8.194921875000000000e+01,3.418078124523162842e-01
8.455078125000000000e+01,3.904950916767120361e-01
8.715234375000000000e+01,4.441605806350708008e-01
8.975390625000000000e+01,5.030010938644409180e-01
9.235546875000000000e+01,5.671727061271667480e-01
9.495703125000000000e+01,6.367832422256469727e-01
9.755859375000000000e+01,7.118847370147705078e-01
1.001601562500000000e+02,7.924665212631225586e-01
1.027617187500000000e+02,8.784479498863220215e-01
1.053632812500000000e+02,9.696727395057678223e-01
1.079648437500000000e+02,1.065903306007385254e+00
1.105664062500000000e+02,1.166817426681518555e+00
1.131679687500000000e+02,1.272004961967468262e+00
1.157695312500000000e+02,1.380966424942016602e+00
1.183710937500000000e+02,1.493114352226257324e+00
1.209726562500000000e+02,1.607773900032043457e+00
1.235742187500000000e+02,1.724188566207885742e+00
1.261757812500000000e+02,1.841525435447692871e+00
1.287773437500000000e+02,1.958883285522460938e+00
1.313789062500000000e+02,2.075302362442016602e+00
1.339804687500000000e+02,2.189776420593261719e+00
1.365820312500000000e+02,2.301266431808471680e+00
1.391835937500000000e+02,2.408714294433593750e+00
1.417851562500000000e+02,2.511059999465942383e+00
1.443867187500000000e+02,2.607257843017578125e+00
1.469882812500000000e+02,2.696294784545898438e+00
1.495898437500000000e+02,2.777206659317016602e+00
1.521914062500000000e+02,2.849095821380615234e+00
1.547929687500000000e+02,2.911148309707641602e+00
1.573945312500000000e+02,2.962648153305053711e+00
1.599960937500000000e+02,3.002991914749145508e+00
1.625976562500000000e+02,3.031700134277343750e+00
1.651992187500000000e+02,3.048426866531372070e+00
1.678007812500000000e+02,3.052966594696044922e+00
1.704023437500000000e+02,3.045259237289428711e+00
1.730039062500000000e+02,3.025390386581420898e+00
1.756054687500000000e+02,2.993590831756591797e+00
1.782070312500000000e+02,2.950232028961181641e+00
1.808085937500000000e+02,2.895817041397094727e+00
1.834101562500000000e+02,2.830973386764526367e+00
1.860117187500000000e+02,2.756440877914428711e+00
1.886132812500000000e+02,2.673055410385131836e+00
1.912148437500000000e+02,2.581735134124755859e+00
1.938164062500000000e+02,2.483462810516357422e+00
1.964179687500000000e+02,2.379268169403076172e+00
1.990195312500000000e+02,2.270210981369018555e+00
2.016210937500000000e+02,2.157363176345825195e+00
2.042226562500000000e+02,2.041790962219238281e+00
2.068242187500000000e+02,1.924538254737854004e+00
2.094257812500000000e+02,1.806612372398376465e+00
2.120273437500000000e+02,1.688971638679504395e+00
2.146289062500000000e+02,1.572510480880737305e+00
2.172304687500000000e+02,1.458053231239318848e+00
2.198320312500000000e+02,1.346343874931335449e+00
2.224335937500000000e+02,1.238041162490844727e+00
2.250351562500000000e+02,1.133714556694030762e+00
2.276367187500000000e+02,1.033843159675598145e+00
2.302382812500000000e+02,9.388144016265869141e-01
2.328398437500000000e+02,8.489274978637695312e-01
2.354414062500000000e+02,7.643954157829284668e-01
2.380429687500000000e+02,6.853500604629516602e-01
2.406445312500000000e+02,6.118480563163757324e-01
2.432460937500000000e+02,5.438767075538635254e-01
2.458476562500000000e+02,4.813621342182159424e-01
2.484492187500000000e+02,4.241758882999420166e-01
2.510507812500000000e+02,3.721430599689483643e-01
2.536523437500000000e+02,3.250503540039062500e-01
2.562539062500000000e+02,2.826529443264007568e-01
2.588554687500000000e+02,2.446851581335067749e-01
2.614570312500000000e+02,2.108607143163681030e-01
2.640585937500000000e+02,1.808835268020629883e-01
2.666601562500000000e+02,1.544569283723831177e-01
2.692617187500000000e+02,1.312811523675918579e-01
2.718632812500000000e+02,1.110621839761734009e-01
2.744648437500000000e+02,9.351491928100585938e-02
2.770664062500000000e+02,7.836626470088958740e-02
2.796679687500000000e+02,6.535711139440536499e-02
2.822695312500000000e+02,5.424395203590393066e-02
2.848710937500000000e+02,4.480073228478431702e-02
2.874726562500000000e+02,3.681914880871772766e-02
2.900742187500000000e+02,3.010916709899902344e-02
2.926757812500000000e+02,2.449820190668106079e-02
2.952773437500000000e+02,1.983149349689483643e-02
2.978789062500000000e+02,1.597150601446628571e-02
3.004804687500000000e+02,1.279613934457302094e-02
3.030820312500000000e+02,1.019835751503705978e-02
3.056835937500000000e+02,8.083786815404891968e-03
3.082851562500000000e+02,6.375022232532501221e-03
3.108867187500000000e+02,5.000839475542306900e-03
3.134882812500000000e+02,3.899481613188982010e-03
3.160898437500000000e+02,3.024345729500055313e-03
3.186914062500000000e+02,2.332831965759396553e-03
3.212929687500000000e+02,1.789122354239225388e-03
3.238945312500000000e+02,1.364107360132038593e-03
3.264960937500000000e+02,1.034074346534907818e-03
3.290976562500000000e+02,7.792730466462671757e-04
3.316992187500000000e+02,5.837521166540682316e-04
3.343007812500000000e+02,-2.384291001362726092e-04
3.369023437500000000e+02,-9.057974675670266151e-04
3.395039062500000000e+02,-1.108093652874231339e-03
3.421054687500000000e+02,-1.694709877483546734e-03
3.447070312500000000e+02,-1.541988458484411240e-03
